ID,Vietnamese_Text,English_Text,Vietnamese_Sound
wordex_luật,Luật giao thông rất nghiêm,Traffic law is very strict,
wordex_phục,Tôi rất phục bạn,I really admire you,
wordex_hoàng,Đây là cung điện của hoàng gia,This is the royal palace,
wordex_độ,Nhiệt độ hôm nay khá cao,The temperature is quite high today,
wordex_mạng,Tôi cần kết nối mạng,I need to connect to the network,
wordex_chó,Con chó của tôi rất ngoan,My dog is very well-behaved,
wordex_tiêu,Tôi tiêu hết tiền rồi,I've spent all my money,
wordex_ư,Bạn không biết ư?,"You don't know, huh?",
wordex_phạm,Anh ấy không phạm luật,He didn't break the law,
wordex_nhiệm,Đây là trách nhiệm của tôi,This is my responsibility,
wordex_tinh,Cô ấy rất tinh ý,She's very perceptive,
wordex_thúc,Buổi họp sắp kết thúc,The meeting is about to end,
wordex_danh,Nhà hàng này rất nổi danh,This restaurant is very famous,
wordex_ổng,Ổng đi làm rồi,He's already gone to work (southern),
wordex_thắng,Đội của chúng tôi đã thắng,Our team won,
wordex_xấu,Thời tiết hôm nay xấu quá,The weather is really bad today,
wordex_giả,Đây là hàng giả,This is a fake product,
wordex_xử,Toà đang xử vụ án này,The court is handling this case,
wordex_tấn,Xe tải chở mười tấn hàng,The truck carries ten tons of goods,
wordex_tượng,Có một bức tượng ở công viên,There's a statue in the park,
wordex_thoát,Chúng tôi đã thoát khỏi nguy hiểm,We escaped from danger,
wordex_giáo,Anh ấy theo tôn giáo Phật,He follows the Buddhist religion,
wordex_rời,Tàu sắp rời bến,The train is about to leave the station,
wordex_chàng,Chàng trai đó rất lịch sự,That young man is very polite,
wordex_lệnh,Anh ấy tuân theo mệnh lệnh,He follows the order,
wordex_hứa,Tôi hứa sẽ đến đúng giờ,I promise to arrive on time,
wordex_nằm,Con mèo nằm trên ghế,The cat is lying on the chair,
wordex_dối,Đừng nói dối tôi,Don't lie to me,
wordex_hoạch,Chúng ta cần một kế hoạch rõ ràng,We need a clear plan,
wordex_giữa,Cửa hàng nằm giữa hai toà nhà,The shop is between two buildings,
wordex_bóng,Trẻ con đang chơi bóng,Children are playing ball,
wordex_sử,Tôi thích học lịch sử,I like studying history,
wordex_nạn,Anh ấy là nạn nhân của tai nạn,He's a victim of the accident,
wordex_hại,Hút thuốc có hại cho sức khoẻ,Smoking is harmful to health,
wordex_tim,Trái tim tôi đập rất nhanh,My heart is beating very fast,
wordex_băng,Cho tôi một ít băng vào ly,Put some ice in the glass please,
wordex_nhóc,Nhóc con nghịch ngợm quá,The little kid is so naughty,
wordex_trị,Bác sĩ đang điều trị cho bệnh nhân,The doctor is treating the patient,
wordex_tù,Anh ấy bị ngồi tù nhiều năm,He was imprisoned for many years,
wordex_rối,Suy nghĩ của tôi đang rối tung,My thoughts are all tangled up,
wordex_trốn,Con mèo trốn dưới giường,The cat is hiding under the bed,
wordex_rượu,Anh ấy không uống rượu,He doesn't drink alcohol,
wordex_bước,Hãy bước cẩn thận,Please step carefully,
wordex_dấu,Tôi tìm thấy dấu chân trên cát,I found footprints on the sand,
wordex_ngu,Đừng làm việc ngu ngốc đó,Don't do such a stupid thing,
wordex_đức,Ông ấy là người có đạo đức tốt,He's a person with good morals,
wordex_tư,Đây là công ty tư nhân,This is a private company,
wordex_cánh,Con chim vỗ cánh bay đi,The bird flapped its wings and flew away,
wordex_vòng,Chúng tôi đi một vòng công viên,We took a loop around the park,
wordex_mỹ,Cảnh vật ở đây rất mỹ lệ,The scenery here is very beautiful,
wordex_hoa,Cô ấy tặng tôi một bó hoa,She gave me a bouquet of flowers,
wordex_lập,Anh ấy lập một công ty mới,He established a new company,
wordex_ban,Ban giám đốc họp sáng nay,The board of directors met this morning,
wordex_hề,Tôi không hề biết chuyện này,I didn't know about this at all,
wordex_càng,Càng nói càng rối,"The more he talks, the more confusing it gets",
wordex_di,Gia đình tôi mới di chuyển đến đây,My family just moved here,
wordex_da,Làn da của cô ấy rất đẹp,Her skin is very beautiful,
wordex_ngốc,Đừng nói mấy câu ngốc nghếch đó,Don't say such silly things,
wordex_đám,Có một đám đông ở quảng trường,There's a crowd in the square,
wordex_già,Ông ấy đã già rồi,He's already old,
wordex_thuyền,Chiếc thuyền trôi trên sông,The boat drifts on the river,
wordex_bí,Đây là một bí mật,This is a secret,
wordex_lũ,Nước lũ dâng cao,The floodwater is rising,
wordex_trừ,"Ai cũng đi, trừ tôi ra","Everyone's going, except me",
wordex_thầy,Thầy giáo dạy rất hay,The teacher teaches really well,
wordex_khoan,"Khoan đã, để tôi suy nghĩ","Wait a moment, let me think",
wordex_khả,Anh ấy có khả năng lãnh đạo tốt,He has good leadership ability,
wordex_phi,Máy bay sắp cất cánh phi hành,The plane is about to take off,
wordex_vua,Vị vua này rất được lòng dân,This king is well-loved by the people,
wordex_kéo,Cho tôi mượn cây kéo,Let me borrow the scissors,
wordex_đô,Cái này giá bao nhiêu đô?,How many dollars is this?,
wordex_nhật,Tôi muốn học tiếng Nhật,I want to learn Japanese,
wordex_nghi,Cảnh sát nghi ngờ anh ta,The police suspect him,
wordex_khủng,Bộ phim đó có cảnh khủng khiếp,That movie has a terrifying scene,
wordex_thị,Giá cả thị trường đang tăng,Market prices are rising,
wordex_chả,Tôi chả biết gì cả,I don't know anything at all (southern),
wordex_kiếp,Đây có lẽ là số phận của kiếp này,Perhaps this is the fate of this lifetime,
wordex_trận,Trận bóng đá tối nay rất hay,Tonight's soccer match is great,
wordex_im,Cả lớp im lặng lắng nghe,The whole class listened in silence,
wordex_bức,Bức tranh này rất đẹp,This painting is very beautiful,
wordex_mãi,Tôi sẽ nhớ mãi kỷ niệm này,I will remember this memory forever,
wordex_quanh,Chúng tôi đi dạo quanh hồ,We walked around the lake,
wordex_biển,Chúng tôi đi biển vào cuối tuần,We're going to the beach this weekend,
wordex_nàng,Nàng công chúa rất xinh đẹp,The princess is very beautiful,
wordex_ngờ,Tôi không ngờ bạn lại đến,I didn't expect you to come,
wordex_đạo,Anh ấy theo đạo Phật,He follows Buddhism,
wordex_đem,Đem theo áo mưa khi đi ra ngoài,Bring a raincoat when going outside,
wordex_chất,Chất lượng sản phẩm rất tốt,The product quality is very good,
wordex_mơ,Tối qua tôi mơ thấy bạn,Last night I dreamed about you,
wordex_thù,Họ đã trở thành kẻ thù,They became enemies,
wordex_đuổi,Con chó đuổi theo con mèo,The dog chased after the cat,
wordex_thuộc,Việt Nam thuộc khu vực Đông Nam Á,Vietnam belongs to Southeast Asia,
wordex_lính,Người lính bảo vệ đất nước,The soldier protects the country,
wordex_ghét,Tôi ghét trời mưa,I hate rainy weather,
wordex_dạy,Cô ấy dạy tiếng Anh,She teaches English,
wordex_ngăn,Hàng rào ngăn chúng tôi lại,The fence blocked us,
wordex_thả,Chúng tôi thả cá xuống hồ,We released the fish into the lake,
wordex_ngôi,Đây là ngôi nhà của tôi,This is my house,
wordex_lợi,Việc này có lợi cho sức khoẻ,This is beneficial for health,
wordex_thậm,Thậm chí tôi cũng không biết,Even I don't know,
wordex_nhập,Anh ấy mới nhập cảnh vào Việt Nam,He just entered Vietnam,
wordex_lão,Ông lão sống một mình,The old man lives alone,
wordex_cưới,Họ sẽ tổ chức đám cưới vào tháng sau,They'll hold the wedding next month,
wordex_hẳn,Bạn hẳn là đang mệt lắm,You must be really tired,
wordex_nghị,Quốc hội thông qua nghị quyết mới,Parliament passed a new resolution,
wordex_ngựa,Anh ấy cưỡi ngựa rất giỏi,He rides horses very well,
wordex_binh,Đội binh sĩ diễu hành qua quảng trường,The troops marched through the square,
wordex_vàng,Cô ấy đeo một chiếc nhẫn vàng,She wears a gold ring,
wordex_hủy,Chuyến bay bị hủy do bão,The flight was canceled due to the storm,
wordex_phương,Chúng ta cần tìm một phương án khác,We need to find another solution,
wordex_trợ,Chính phủ trợ cấp cho người nghèo,The government subsidizes the poor,
wordex_ngoại,Bà ngoại tôi sống ở quê,My maternal grandmother lives in the countryside,
wordex_tây,Mặt trời lặn ở hướng tây,The sun sets in the west,
wordex_tòa,Tòa nhà này rất cao,This building is very tall,
wordex_tai,Tai tôi bị đau,My ear hurts,
wordex_truyền,Câu chuyện được truyền từ đời này sang đời khác,The story is passed down from generation to generation,
wordex_đạn,Người lính hết đạn,The soldier ran out of bullets,
wordex_kì,Kì nghỉ này thật tuyệt vời,This vacation is truly wonderful,
wordex_nghiêm,Thầy giáo rất nghiêm khắc,The teacher is very strict,
wordex_tá,Cho tôi một tá trứng,Give me a dozen eggs,
wordex_đảm,Tôi đảm bảo mọi thứ sẽ ổn,I guarantee everything will be fine,
wordex_tiệc,Chúng tôi tổ chức tiệc sinh nhật,We're throwing a birthday party,
wordex_dám,Tôi không dám nói với anh ấy,I don't dare tell him,
wordex_la,Đừng la hét trong thư viện,Don't shout in the library,
wordex_mối,Chúng tôi có mối quan hệ tốt,We have a good relationship,
wordex_chấp,Tôi không chấp nhận điều đó,I don't accept that,
wordex_ràng,Hợp đồng này ràng buộc cả hai bên,This contract binds both parties,
wordex_nửa,Cho tôi nửa ký thịt,Give me half a kilo of meat,
wordex_lầm,Tôi nghĩ bạn đã lầm rồi,I think you're mistaken,
wordex_chế,Anh ấy chế tạo ra máy móc mới,He invents new machines,
wordex_ước,Tôi ước có nhiều thời gian hơn,I wish I had more time,
wordex_cướp,Có một vụ cướp xảy ra tối qua,A robbery happened last night,
wordex_nhờ,Tôi nhờ bạn giúp một việc,I'm asking you a favor,
wordex_bại,Đội của tôi bị thất bại,My team lost,
wordex_quỷ,Trong truyện có một con quỷ dữ,In the story there's an evil demon,
wordex_huy,Anh ấy huy động mọi người giúp đỡ,He mobilized everyone to help,
wordex_tiểu,Đây là một tiểu thuyết hay,This is a good novel,
wordex_cử,Người dân đi bầu cử,The people go vote,
wordex_khăn,Cho tôi mượn cái khăn,Let me borrow a towel,
wordex_lễ,Lễ cưới diễn ra vào cuối tuần,The wedding ceremony happens this weekend,
wordex_lai,Tôi lo lắng về tương lai,I'm worried about the future,
wordex_vượt,Chúng tôi vượt qua khó khăn,We overcame the difficulty,
wordex_thuyết,Đây chỉ là một giả thuyết,This is just a hypothesis,
wordex_tha,Xin hãy tha lỗi cho tôi,Please forgive me,
wordex_tích,Anh ấy tích luỹ nhiều kinh nghiệm,He has accumulated a lot of experience,
wordex_tận,Tôi sẽ cố gắng tận sức,I'll try with all my strength,
wordex_rắc,Đừng gây thêm rắc rối,Don't cause more trouble,
wordex_buộc,Tôi buộc dây giày lại,I tied my shoelaces,
wordex_xét,Hãy xem xét kỹ trước khi quyết định,Consider carefully before deciding,
wordex_kích,Âm thanh kích thích trí tò mò của tôi,The sound stimulated my curiosity,
wordex_đoàn,Đoàn du khách đến từ nhiều nước,The tour group comes from many countries,
wordex_thuận,Thời tiết hôm nay thuận lợi cho chuyến đi,The weather is favorable for the trip today,
wordex_rơi,Chiếc lá rơi xuống đất,The leaf fell to the ground,
wordex_cực,Cô ấy cực kỳ thông minh,She's extremely intelligent,
wordex_kim,Kim đồng hồ chỉ mười giờ,The clock's hand points to ten,
wordex_tỉnh,Tôi sinh ra ở tỉnh khác,I was born in a different province,
wordex_cung,Nhà cung cấp giao hàng đúng hẹn,The supplier delivers on time,
wordex_săn,Người thợ săn vào rừng,The hunter went into the forest,
wordex_cuốn,Tôi đang đọc một cuốn sách hay,I'm reading a good book,
wordex_tướng,Vị tướng chỉ huy quân đội,The general commands the army,
wordex_thượng,Anh ấy ngồi ở tầng thượng,He sits on the upper floor,
wordex_miệng,Đóng miệng lại và ăn,Close your mouth and eat,
wordex_tăng,Giá xăng đang tăng lên,Gas prices are rising,
wordex_vi,Anh ấy vi phạm luật giao thông,He violated traffic law,
wordex_trộm,Có kẻ trộm vào nhà tôi,A thief broke into my house,
wordex_lệ,Anh ấy rơi lệ khi nghe tin buồn,He shed tears when hearing the sad news,
wordex_lừa,Đừng để bị lừa gạt,Don't get deceived,
wordex_mức,Mức lương của anh ấy khá cao,His salary level is quite high,
wordex_thánh,Ngôi đền này thờ một vị thánh,This temple worships a saint,
wordex_đỏ,Cô ấy mặc chiếc váy màu đỏ,She's wearing a red dress,
wordex_giây,Chờ tôi một giây thôi,Wait just a second,
wordex_hưởng,Chúng ta nên hưởng thụ cuộc sống,We should enjoy life,
wordex_yếu,Sức khoẻ của ông ấy rất yếu,His health is very weak,
wordex_dõi,Tôi luôn theo dõi tin tức,I always follow the news,
wordex_ích,Việc này rất có ích,This is very useful,
wordex_cơn,Một cơn mưa lớn vừa qua,A big rainstorm just passed,
wordex_khai,Buổi lễ khai mạc bắt đầu,The opening ceremony begins,
wordex_vương,Anh ấy vẫn còn vương vấn kỷ niệm cũ,He's still lingering over old memories,
wordex_thở,Hít thở sâu và bình tĩnh lại,Take a deep breath and calm down,
wordex_tí,Chờ tôi một tí nữa,Wait for me a little longer,
wordex_diện,Bạn ăn mặc rất diện,You're dressed very stylishly,
wordex_hồn,Bức tranh này có hồn,This painting has soul,
wordex_hầu,Anh ấy hầu như không bao giờ trễ,He's almost never late,
wordex_đảo,Chúng tôi đi du lịch đến một hòn đảo,We're traveling to an island,
wordex_tín,Anh ấy rất giữ chữ tín,He's very true to his word,
wordex_xúc,Tôi rất xúc động khi nghe tin đó,I was very moved hearing that news,
wordex_nỗi,Cô ấy giấu nỗi buồn trong lòng,She hides her sorrow inside,
wordex_phủ,Chính phủ đưa ra chính sách mới,The government announced a new policy,
wordex_biểu,Tôi xem biểu đồ doanh thu,I look at the revenue chart,
wordex_hòa,Trận đấu kết thúc với tỉ số hòa,The match ended in a draw,
wordex_loạn,Tình hình trở nên hỗn loạn,The situation became chaotic,
wordex_nặng,Cái vali này rất nặng,This suitcase is very heavy,
wordex_tấm,Đây là một tấm hình đẹp,This is a beautiful photo,
wordex_bom,Có một quả bom được tìm thấy,A bomb was found,
wordex_chuyên,Anh ấy là chuyên gia trong lĩnh vực này,He's an expert in this field,
wordex_ác,Nhân vật đó rất độc ác,That character is very cruel,
wordex_huynh,Xin chào huynh đệ,"Greetings, brother",
wordex_dĩ,Dĩ nhiên là tôi sẽ giúp bạn,Of course I'll help you,
wordex_chương,Tôi vừa đọc xong chương một,I just finished reading chapter one,
wordex_lí,Điều này không có lí lẽ gì cả,This makes no sense at all,
